,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
15700,1,191041.0,2628.0,42044.0,16.0,191041.0,5.538982118210734,0.5718445726460064,Marshall University,men
15701,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,Marshall University,women
15730,6,30352.0,949.0,17088.0,18.0,30352.0,0.6746627963529943,-0.7315506607540792,Martin Luther College,men
15731,6,31549.0,977.0,14652.0,15.0,31549.0,0.457085913922244,-0.489932240444175,Martin Luther College,women
15760,7,0.0,0.0,0.0,0.0,0.0,-1.9346907334762298,-0.06377037754813794,Mary Baldwin University,men
15761,7,23492.0,522.0,5744.0,11.0,23600.0,-0.5502463133547384,-0.5527449716089933,Mary Baldwin University,women
15798,7,19743.0,2263.0,4525.0,2.0,36024.0,-0.14746856774298742,1.5636695513614476,Marymount University,men
15799,7,36517.0,2263.0,20365.0,9.0,37403.0,1.0924655012935838,1.230074373496132,Marymount University,women
15816,6,17534.0,1660.0,16601.0,10.0,17534.0,0.4104565706671915,0.535652266563722,Maryville College,men
15817,6,15756.0,921.0,7371.0,8.0,15756.0,-0.494288730737675,-0.028586962121540292,Maryville College,women
15842,5,186083.0,628.0,8162.0,13.0,197309.0,2.61991316448239,-0.9807649139668965,Maryville University of Saint Louis,men
15843,5,21111.0,628.0,10046.0,16.0,32337.0,0.09023603663589615,-1.024935722127582,Maryville University of Saint Louis,women
15868,7,14990.0,1197.0,9575.0,8.0,14990.0,-0.3298420182930509,0.31771845729516623,Marywood University,men
15869,7,14990.0,870.0,9575.0,11.0,14990.0,-0.3470149654924119,-0.2023759607206704,Marywood University,women
15894,7,6261.0,565.0,2261.0,4.0,6261.0,-1.2934397201800418,0.05641266119348978,Massachusetts College of Liberal Arts,men
15895,7,6558.0,512.0,2558.0,5.0,6558.0,-1.25441978083203,-0.06827782799978659,Massachusetts College of Liberal Arts,women
15930,6,31236.0,731.0,15341.0,21.0,31236.0,0.6340818367548023,-1.1994609722802632,Massachusetts Institute of Technology,men
15931,6,30758.0,743.0,14854.0,20.0,30758.0,0.5642753929244391,-1.109950084428826,Massachusetts Institute of Technology,women
15952,6,16727.0,303.0,6978.0,23.0,16727.0,-0.12906749534889997,-1.8451385993805416,Massachusetts Maritime Academy,men
15953,6,18677.0,304.0,3038.0,10.0,18677.0,-0.8507266621338635,-0.7680769240863263,Massachusetts Maritime Academy,women
15968,8,1147.0,147.0,147.0,1.0,1147.0,-1.8552634112586988,0.054080094724984915,Massasoit Community College,men
15969,8,1140.0,140.0,140.0,1.0,1140.0,-1.8588560454216683,0.04850855066032296,Massasoit Community College,women
16122,7,9055.0,272.0,1630.0,6.0,9350.0,-1.3207013029845656,-0.3636858380148691,Medaille College,men
16123,7,10867.0,285.0,1996.0,7.0,11405.0,-1.221458871715225,-0.4377026862185649,Medaille College,women
16182,12,4252.0,438.0,1752.0,4.0,4252.0,-1.6874192118174074,0.40275160412459604,Mercer County Community College,men
16183,12,22672.0,1464.0,13172.0,9.0,22672.0,-0.13896185721370155,0.9460417635515004,Mercer County Community College,women
16204,2,169239.0,735.0,10293.0,14.0,169239.0,2.6091041427715447,-1.1869684611911187,Mercer University,men
16205,2,177282.0,1152.0,16127.0,14.0,177282.0,3.2196824417196406,-0.7653672122699631,Mercer University,women
16244,4,102864.0,1555.0,20209.0,13.0,102864.0,2.2068247754542947,-0.023644462686779086,Mercyhurst University,men
16245,4,155562.0,1369.0,17796.0,13.0,155562.0,2.8829208588125184,-0.27206833059711055,Mercyhurst University,women
16332,13,12718.0,368.0,3682.0,10.0,12718.0,-1.2792970071839664,-0.06666608445580186,Mesa Community College,men
16333,13,15093.0,460.0,3682.0,8.0,15093.0,-1.284525964144811,0.1792279746791009,Mesa Community College,women
16372,7,33864.0,421.0,10115.0,24.0,33889.0,0.3530397435102867,-1.7137499203208462,Messiah College,men
16373,7,30913.0,421.0,7164.0,17.0,30938.0,-0.14377746775183423,-1.1447356513603437,Messiah College,women
16398,6,40450.0,573.0,6298.0,11.0,40450.0,-0.1622152460328495,-0.6125117517586164,Methodist University,men
16399,6,43351.0,559.0,8947.0,16.0,43351.0,0.22653641952165984,-1.0209304126720453,Methodist University,women
16410,8,0.0,0.0,0.0,0.0,0.0,-1.9903722815217404,0.02667444342077675,Metropolitan Community College-Kansas City,men
16411,8,31732.0,1016.0,5080.0,5.0,32257.0,-0.5351415519399976,0.43140377729258367,Metropolitan Community College-Kansas City,women
16514,13,8236.0,293.0,1760.0,6.0,5986.0,-1.673823057665444,0.2014555335619206,Mid Michigan Community College,men
16515,13,8486.0,293.0,1760.0,6.0,5986.0,-1.6717362803634597,0.2014498055432479,Mid Michigan Community College,women
16574,9,0.0,0.0,0.0,0.0,0.0,-2.0460538295672515,0.11711926438969135,Middle Georgia State University,men
16575,9,24735.0,1177.0,7062.0,6.0,24735.0,-0.49846860245410984,0.6032873974723424,Middle Georgia State University,women
16626,6,56484.0,334.0,7343.0,22.0,56484.0,0.5232327918642297,-1.770972273673041,Middlebury College,men
16627,6,56354.0,930.0,20454.0,22.0,56354.0,1.4392519460771382,-1.0685719950823358,Middlebury College,women
16640,14,6297.0,333.0,2995.0,9.0,6297.0,-1.5348792954390569,0.07978693220213438,Middlesex County College,men
16641,14,3635.0,333.0,333.0,1.0,3635.0,-2.0554861461519813,0.7421833050282857,Middlesex County College,women
16702,10,0.0,0.0,0.0,0.0,0.0,-2.1017353776127625,0.20756408535860607,Midway University,men
16703,10,31584.0,736.0,3681.0,5.0,31584.0,-0.8480208812203986,0.36955056736311137,Midway University,women
16734,4,23161.0,1415.0,8487.0,6.0,26284.0,-0.04308993363279471,0.3606302266523489,Miles College,men
16735,4,33629.0,956.0,13379.0,14.0,25339.0,0.4183857777266437,-0.6149763966106683,Miles College,women
16810,6,14644.0,341.0,3065.0,9.0,14645.0,-0.9431074036999514,-0.6457329896158825,Millikin University,men
16811,6,14948.0,431.0,3880.0,9.0,14948.0,-0.8573075825678584,-0.5611785253825095,Millikin University,women
16836,6,60583.0,4131.0,28914.0,7.0,60583.0,2.7160368675923454,2.900470463267264,Millsaps College,men
16837,6,33497.0,950.0,5698.0,6.0,33497.0,-0.35449257576837084,0.12044423039216615,Millsaps College,women
17198,9,206838.0,555.0,9988.0,18.0,207386.0,2.92750654185684,-1.0966806928391848,Missouri Valley College,men
17199,9,188496.0,812.0,8931.0,11.0,188496.0,2.3783520112857706,-0.2750450959926169,Missouri Valley College,women
17232,7,9790.0,280.0,2521.0,9.0,9892.0,-1.1332323463246583,-0.6072874104235928,Mitchell College,men
17233,7,7759.0,281.0,1407.0,5.0,7862.0,-1.3939697569880554,-0.2705784180343834,Mitchell College,women
17256,17,24794.0,234.0,2803.0,12.0,24794.0,-1.3181734098825255,-0.01583480923516953,Modesto Junior College,men
17257,17,26376.0,608.0,4253.0,7.0,26376.0,-1.2674728875192656,0.7423251109214479,Modesto Junior College,women
17284,14,10223.0,479.0,4311.0,9.0,10223.0,-1.3387118050036535,0.21294876660224354,Mohawk Valley Community College,men
17285,14,10544.0,479.0,3832.0,8.0,10544.0,-1.4001524350369683,0.2923521520632214,Mohawk Valley Community College,women
17332,6,38969.0,1549.0,20138.0,13.0,38969.0,1.0232662839872433,0.22371559965264773,Monmouth College,men
17333,6,46731.0,874.0,7863.0,9.0,46731.0,0.06892017015322531,-0.17984118563056348,Monmouth College,women
17376,12,231235.0,3202.0,25616.0,8.0,231235.0,4.692897833523392,2.3777371895250505,Monroe College,men
17377,12,138338.0,9227.0,55360.0,6.0,138338.0,7.228121664418552,7.892911328045854,Monroe College,women
17422,5,263019.0,1119.0,13428.0,12.0,263019.0,4.248120723198504,-0.4890023177691338,Montana State University-Billings,men
17423,5,69536.0,1013.0,13163.0,13.0,72987.0,1.0313799690650716,-0.4493374921068209,Montana State University-Billings,women
17434,9,24383.0,1029.0,7204.0,7.0,25994.0,-0.5070018977126893,0.40073251426235695,Montana State University-Northern,men
17435,9,35626.0,1258.0,8809.0,7.0,37237.0,-0.13730619666626492,0.5954960819072311,Montana State University-Northern,women
17468,6,0.0,0.0,0.0,0.0,0.0,-1.8790091854307187,-0.15421519851705265,Montclair State University,men
17469,6,25308.0,500.0,11993.0,24.0,25808.0,0.39861155248974206,-1.6993951928218072,Montclair State University,women
17488,17,8416.0,119.0,833.0,7.0,8416.0,-1.955648238985884,0.3197084680215238,Monterey Peninsula College,men
17489,17,8490.0,182.0,910.0,5.0,8490.0,-2.008395290102174,0.547020355518909,Monterey Peninsula College,women
17536,16,0.0,0.0,0.0,0.0,0.0,-2.4358246658858276,0.750233011172094,Moody Bible Institute,men
17537,16,37593.0,986.0,12814.0,13.0,37593.0,-0.17221924191034044,0.558233420610247,Moody Bible Institute,women
17554,17,21416.0,300.0,4504.0,15.0,23145.0,-1.117111628601211,-0.19702662884983657,Moorpark College,men
17555,17,21639.0,312.0,4685.0,15.0,23491.0,-1.0980046163697663,-0.1847831589137931,Moorpark College,women
17570,13,28632.0,699.0,8383.0,12.0,28632.0,-0.546203510921924,0.08153075392906135,Moraine Valley Community College,men
17571,13,30728.0,699.0,10479.0,15.0,30728.0,-0.2780817809248513,-0.14818352362135276,Moraine Valley Community College,women
17664,9,7796.0,299.0,2393.0,8.0,7796.0,-1.3195669392605276,-0.3230852497374005,Morris College,men
17665,9,8962.0,393.0,2751.0,7.0,8962.0,-1.283292547602516,-0.15622675096366787,Morris College,women
17686,6,27788.0,2187.0,17498.0,8.0,27788.0,0.7756457945136033,1.1277265518531667,Morrisville State College,men
17687,6,23542.0,1205.0,13252.0,11.0,23542.0,0.18385088754337706,0.025173826307244167,Morrisville State College,women
17698,13,20896.0,910.0,5460.0,6.0,20577.0,-0.9868564378512708,0.7327198047190836,Morton College,men
17699,13,22490.0,910.0,5460.0,6.0,20072.0,-0.9777609604562403,0.733244192001391,Morton College,women
17716,13,34872.0,1622.0,9730.0,6.0,34872.0,-0.22058336275478854,1.3486274560264586,Mott Community College,men
17717,13,34655.0,1940.0,9701.0,5.0,34655.0,-0.1265337023004323,1.6845048677724384,Mott Community College,women
17734,7,7466.0,623.0,4361.0,7.0,7466.0,-1.0140678465812367,-0.12704191365481876,Mount Aloysius College,men
17735,7,8020.0,426.0,4691.0,11.0,8020.0,-0.9045225431240531,-0.6289777617280372,Mount Aloysius College,women
17754,6,39307.0,658.0,5262.0,8.0,39307.0,-0.3237540910520689,-0.29842662911623935,Mount Ida College,men
17755,6,39997.0,1356.0,9494.0,7.0,39997.0,0.16707922785352644,0.4097651478242896,Mount Ida College,women
17792,9,90857.0,578.0,9243.0,16.0,100045.0,0.9518527044607796,-0.7934820477840765,Mount Mercy University,men
17793,9,88938.0,578.0,10398.0,18.0,100194.0,1.0804635070196775,-0.949561750778964,Mount Mercy University,women
17866,10,95120.0,21.0,250.0,12.0,63500.0,-0.24082988985747505,-0.9058075239083371,Mount Vernon Nazarene University,men
17867,10,90040.0,28.0,250.0,9.0,54000.0,-0.4882404576124208,-0.6242975223012011,Mount Vernon Nazarene University,women
17886,19,23443.0,598.0,3589.0,6.0,26135.0,-1.4857895665470546,0.99216924013788,Mt Hood Community College,men
17887,19,17951.0,598.0,2990.0,5.0,20643.0,-1.6501770448788597,1.075983870753415,Mt Hood Community College,women
17908,17,93102.0,205.0,12094.0,59.0,95435.0,2.3099406750423053,-4.1075473600549275,Mt San Antonio College,men
17909,17,93934.0,566.0,11894.0,21.0,96267.0,0.8419362517486403,-0.46933359673960523,Mt San Antonio College,women
17966,10,47966.0,999.0,5995.0,6.0,47966.0,-0.29916552098795796,0.5093797229048664,Multnomah University,men
17967,10,47966.0,857.0,5996.0,7.0,47966.0,-0.31958551371588245,0.3103289002891893,Multnomah University,women
17998,2,34118.0,1762.0,17618.0,10.0,14979.0,0.8464538474923277,0.27424297485103866,Murray State University,men
17999,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,Murray State University,women
18018,13,19833.0,661.0,3966.0,6.0,20827.0,-1.1791875528153744,0.5113944222225251,Muskegon Community College,men
18019,13,21263.0,661.0,3966.0,6.0,22257.0,-1.1553303252700733,0.5097733410151409,Muskegon Community College,women
18044,6,8277.0,401.0,3611.0,9.0,8384.0,-0.9944899534253301,-0.5819858846970102,Muskingum University,men
18045,6,10685.0,401.0,6019.0,15.0,10685.0,-0.5776018610667691,-1.0716603418451471,Muskingum University,women
18062,20,7753.0,330.0,3963.0,12.0,7753.0,-1.6689487160042908,0.37065239415888435,NHTI-Concord's Community College,men
18063,20,6526.0,487.0,3409.0,7.0,6526.0,-1.8617125671278416,0.9265912050683808,NHTI-Concord's Community College,women
18102,8,26936.0,1072.0,13936.0,13.0,32936.0,0.23966909537535994,-0.07255272729697361,Navajo Technical University,men
18103,8,15576.0,328.0,2620.0,8.0,16576.0,-1.1015079739067482,-0.3967508483747301,Navajo Technical University,women
18206,7,8701.0,833.0,5828.0,7.0,8701.0,-0.8266904873331635,0.06176230148019235,Neumann University,men
18207,7,8701.0,648.0,5828.0,9.0,8701.0,-0.8233937219366163,-0.25926313969801207,Neumann University,women
18228,7,9807.0,721.0,5768.0,8.0,9807.0,-0.8182866720173767,-0.11628228792881107,New England College,men
18229,7,7870.0,562.0,3931.0,7.0,7870.0,-1.0559639486340506,-0.1828199832036786,New England College,women
18250,7,9217.0,455.0,8197.0,18.0,9217.0,-0.3964153704388144,-1.1633395486103622,New Jersey City University,men
18251,7,9217.0,431.0,8197.0,19.0,9217.0,-0.36415911849505683,-1.2704966418656398,New Jersey City University,women
18284,4,87576.0,2627.0,21012.0,8.0,87576.0,2.2557954768595216,1.2855760584367462,New Mexico Highlands University,men
18285,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,New Mexico Highlands University,women
18310,12,0.0,0.0,0.0,0.0,0.0,-2.213098473703784,0.38845372729643535,New Mexico Military Institute,men
18311,12,65879.0,1057.0,7396.0,7.0,68483.0,0.04858219804488669,0.6492184218914774,New Mexico Military Institute,women
18334,1,173776.0,1840.0,25765.0,14.0,173776.0,4.003491344545224,-0.14097414287764462,New Mexico State University-Main Campus,men
18335,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,New Mexico State University-Main Campus,women
18352,5,90513.0,1135.0,9083.0,8.0,90513.0,0.9893340283903634,-0.006010373029819171,New York Institute of Technology,men
18353,5,126102.0,2167.0,10833.0,5.0,126102.0,2.0022767062870317,1.0546439752528782,New York Institute of Technology,women
18398,4,76502.0,292.0,4377.0,15.0,76502.0,0.5014664711193508,-1.4418725510057706,Newberry College,men
18399,4,60949.0,352.0,3524.0,10.0,60949.0,0.011487806069669182,-0.950676250145024,Newberry College,women
18418,7,27427.0,3182.0,19093.0,6.0,27427.0,1.1518804402538318,2.1994825927960293,Newbury College,men
18419,7,28368.0,1945.0,15557.0,8.0,28368.0,0.5250014304099471,0.9937792737677811,Newbury College,women
18434,5,135933.0,902.0,10825.0,12.0,135933.0,1.9015142413437263,-0.5612145128135057,Newman University,men
18435,5,159683.0,902.0,10825.0,12.0,159683.0,2.297744419106593,-0.5881380643347444,Newman University,women
18474,3,74893.0,1420.0,11361.0,8.0,74893.0,1.0807112613691587,0.09415306365244866,Niagara University,men
18475,3,44795.0,1630.0,17933.0,11.0,44795.0,1.1281088602221656,0.14576494578660645,Niagara University,women
18494,2,60710.0,285.0,1711.0,6.0,70833.0,-0.08874884922581848,-0.8737869420865625,Nicholls State University,men
18495,2,0.0,0.0,0.0,0.0,0.0,-1.6562829932486751,-0.5159944823927112,Nicholls State University,women
18520,6,14853.0,832.0,6657.0,8.0,14853.0,-0.5846216934297239,-0.10984878464870106,Nichols College,men
18521,6,11998.0,1227.0,3682.0,3.0,11998.0,-0.8185722914212532,0.5893657892126685,Nichols College,women
18622,6,0.0,0.0,0.0,0.0,0.0,-1.8790091854307187,-0.15421519851705265,North Carolina Wesleyan College,men
18623,6,20043.0,467.0,2804.0,6.0,20043.0,-0.9386590035962157,-0.29305791239155027,North Carolina Wesleyan College,women
18650,6,165648.0,897.0,40380.0,45.0,203720.0,5.544539940130337,-2.9333728195840325,North Central College,men
18651,6,98477.0,1604.0,24059.0,15.0,114316.0,2.4535863632892942,0.07576008244294485,North Central College,women
18690,7,12336.0,205.0,1640.0,8.0,12336.0,-1.21190241669744,-0.5960096113939345,North Central University,men
18691,7,12202.0,328.0,1969.0,6.0,12202.0,-1.228780390792444,-0.3171522102748578,North Central University,women
18816,14,9754.0,1167.0,7004.0,6.0,9754.0,-1.0341620515492163,1.0636522242550317,Northampton County Area Community College,men
18817,14,0.0,0.0,0.0,0.0,0.0,-2.324461569794806,0.5693433692342647,Northampton County Area Community College,women
19000,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,Northern Michigan University,men
19001,4,267217.0,2123.0,55194.0,26.0,267217.0,7.500779095388026,-0.2824310417710792,Northern Michigan University,women
19010,10,8208.0,389.0,1946.0,5.0,8208.0,-1.4793255295095036,0.09426931783359269,Northern New Mexico College,men
19011,10,8039.0,254.0,1776.0,7.0,8039.0,-1.4649591218001063,-0.19070504537012736,Northern New Mexico College,women
19046,13,0.0,0.0,0.0,0.0,0.0,-2.2687800217492953,0.47889854826535005,Northern Virginia Community College,men
19047,13,21185.0,1759.0,15835.0,9.0,21185.0,0.04476733455866686,1.3162966842739465,Northern Virginia Community College,women
19064,7,16071.0,1983.0,11900.0,6.0,16071.0,0.06903959371265163,1.1478544926721002,Northland College,men
19065,7,16121.0,1707.0,11950.0,7.0,16121.0,-0.007985204555858584,0.8452620339064214,Northland College,women
19092,10,51180.0,653.0,7840.0,12.0,51180.0,-0.0505341847427722,-0.2610524442195624,Northwest Christian University,men
19093,10,67649.0,653.0,9800.0,15.0,67649.0,0.45061580510264876,-0.5095292625249219,Northwest Christian University,women
19120,12,27989.0,178.0,889.0,5.0,27989.0,-1.4075098411468403,0.06919483573794652,Northwest Kansas Technical College,men
19121,12,25793.0,625.0,625.0,1.0,25793.0,-1.4294601845636128,0.7689188387024111,Northwest Kansas Technical College,women
19216,4,21068.0,622.0,6216.0,10.0,22402.0,-0.38825128789252533,-0.64776989333298,Northwestern Oklahoma State University,men
19217,4,23908.0,655.0,5897.0,9.0,25242.0,-0.3849659182789343,-0.5426132584229061,Northwestern Oklahoma State University,women
19258,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,Northwestern University,men
19259,1,783984.0,7082.0,134549.0,19.0,9413.0,15.69270131040008,5.64324626016408,Northwestern University,women
19302,6,25296.0,658.0,15140.0,23.0,25296.0,0.5783306390980268,-1.4301632921566192,Norwich University,men
19303,6,21549.0,645.0,12897.0,20.0,21549.0,0.26954704218334075,-1.2113719587735923,Norwich University,women
19348,5,40729.0,2333.0,14000.0,6.0,40729.0,0.8525836684419681,1.2497558291098312,Notre Dame de Namur University,men
19349,5,52141.0,2582.0,20655.0,8.0,52141.0,1.5710811513632776,1.3746586189932357,Notre Dame de Namur University,women
19364,7,0.0,0.0,0.0,0.0,0.0,-1.9346907334762298,-0.06377037754813794,Notre Dame of Maryland University,men
19365,7,13912.0,414.0,3308.0,8.0,13912.0,-1.0092891630087228,-0.4047218774322657,Notre Dame of Maryland University,women
19404,5,117427.0,1066.0,9592.0,9.0,117427.0,1.4758067129083212,-0.16948844474951377,Nyack College,men
19405,5,122529.0,1172.0,11723.0,10.0,122529.0,1.7572225144320281,-0.1424837819025838,Nyack College,women
19410,16,2620.0,276.0,1654.0,6.0,3468.0,-1.9216022062006357,0.46054955127167063,Oak Hills Christian College,men
19411,16,1935.0,396.0,1583.0,4.0,2146.0,-1.9742113601236573,0.7311406702018344,Oak Hills Christian College,women
19424,5,62770.0,833.0,5833.0,7.0,62770.0,0.18697465994874338,-0.18033044333530776,Oakland City University,men
19425,5,29868.0,833.0,5831.0,7.0,29868.0,-0.3620412138400178,-0.14306828053072138,Oakland City University,women
19434,13,22208.0,500.0,3999.0,8.0,25208.0,-1.1071805380120383,0.20474157107885108,Oakland Community College,men
19435,13,20380.0,501.0,2503.0,5.0,20380.0,-1.3655611723617604,0.4491556184882994,Oakland Community College,women
19470,13,9908.0,380.0,3803.0,10.0,9908.0,-1.314799226957689,-0.051936971133791,Oakton Community College,men
19471,13,9394.0,388.0,776.0,2.0,9394.0,-1.814143296375296,0.607629402139159,Oakton Community College,women
19540,14,5530.0,248.0,1735.0,7.0,5530.0,-1.7342633999649268,0.1685006904633518,Ocean County College,men
19541,14,5368.0,315.0,1573.0,5.0,5368.0,-1.8010434554112429,0.39485691106441984,Ocean County College,women
19554,12,49031.0,805.0,6443.0,8.0,49031.0,-0.3712110273577131,0.36915947796020915,Odessa College,men
19555,12,49031.0,805.0,6443.0,8.0,49031.0,-0.3712110273577131,0.36915947796020915,Odessa College,women
19630,6,29312.0,640.0,19193.0,30.0,29312.0,1.139663996474551,-1.9943993740715484,Ohio Northern University,men
19631,6,16853.0,488.0,10740.0,22.0,16853.0,0.09976416490831531,-1.5444229625647117,Ohio Northern University,women
19696,1,154564.0,1098.0,20856.0,19.0,169577.0,3.447400737011526,-1.2452592963221416,Ohio University-Main Campus,men
19697,1,0.0,0.0,0.0,0.0,0.0,-1.600601445203164,-0.606439303361626,Ohio University-Main Campus,women
19718,5,81960.0,587.0,5873.0,10.0,81960.0,0.5281377379461526,-0.6583608664226857,Ohio Valley University,men
19719,5,81471.0,587.0,4111.0,7.0,81471.0,0.3034326289362708,-0.4244048112569144,Ohio Valley University,women
19800,5,31132.0,942.0,14130.0,15.0,24016.0,0.40489679202679757,-0.6087390232339075,Oklahoma Christian University,men
19801,5,18679.0,942.0,8478.0,9.0,22820.0,-0.24791768936354688,-0.17895404613578295,Oklahoma Christian University,women
19834,4,36847.0,1055.0,7387.0,7.0,31847.0,-0.05504729808671394,-0.03470416544943221,Oklahoma Panhandle State University,men
19835,4,20495.0,376.0,2630.0,7.0,25542.0,-0.784014512590585,-0.6425688949937323,Oklahoma Panhandle State University,women
19874,10,15428.0,611.0,4277.0,7.0,15428.0,-1.0578178831619425,0.12439471530278512,Oklahoma Wesleyan University,men
19875,10,16972.0,878.0,6147.0,7.0,16972.0,-0.8197789321076299,0.3645629055660301,Oklahoma Wesleyan University,women
19928,6,13797.0,512.0,4098.0,8.0,14331.0,-0.8680065806881794,-0.40495401790929614,Olivet College,men
19929,6,15145.0,454.0,4997.0,11.0,15145.0,-0.7022464163236921,-0.7001348567409243,Olivet College,women
19988,14,10648.0,652.0,8479.0,13.0,11107.0,-0.8713402803560704,0.06852352240141409,Onondaga Community College,men
19989,14,5918.0,652.0,3261.0,5.0,6094.0,-1.5558914984840841,0.6871763679878177,Onondaga Community College,women
20028,17,39164.0,1586.0,20612.0,13.0,30193.0,0.3793378003606162,1.2657766925941556,Orange Coast College,men
20029,17,21088.0,1586.0,11099.0,7.0,30193.0,-0.5024107114204587,1.624268642787247,Orange Coast College,women
20044,8,3829.0,717.0,2151.0,3.0,3795.0,-1.370509842298866,0.3545133731162206,Orange County Community College,men
20045,8,7697.0,710.0,4259.0,6.0,7590.0,-1.0759648907055896,0.11763684792019877,Orange County Community College,women
20060,10,80117.0,1189.0,15456.0,13.0,80117.0,1.0933803468107062,0.17344135164459665,Oregon Institute of Technology,men
20061,10,81712.0,1248.0,16219.0,13.0,81712.0,1.1842895729218763,0.2314408357485612,Oregon Institute of Technology,women
20164,4,0.0,0.0,0.0,0.0,0.0,-1.767646089339697,-0.335104840454882,Ouachita Baptist University,men
20165,4,37393.0,469.0,3749.0,8.0,37640.0,-0.4019409881348111,-0.6521029962640992,Ouachita Baptist University,women
20198,17,13339.0,964.0,5786.0,6.0,13734.0,-1.289369299138496,1.1502524783341805,Oxnard College,men
20199,17,12375.0,964.0,4822.0,5.0,13319.0,-1.3917855927657454,1.2216979915672606,Oxnard College,women
20204,16,9701.0,820.0,8201.0,10.0,9701.0,-1.0700240590104833,0.6421966977034334,Ozark Christian College,men
20205,16,3248.0,874.0,1748.0,2.0,3248.0,-1.8182367760785807,1.2821293511848886,Ozark Christian College,women
20226,4,32446.0,1025.0,8203.0,8.0,33138.0,-0.01087412243320985,-0.1330539912455699,Pace University-New York,men
20227,4,39738.0,1025.0,10253.0,10.0,40430.0,0.2986671379082981,-0.2810305184354099,Pace University-New York,women
20256,10,19175.0,574.0,3446.0,6.0,19175.0,-1.09613537856688,0.16470419357421237,Pacific Union College,men
20257,10,33675.0,609.0,7310.0,12.0,33675.0,-0.388588739155643,-0.28510233513209177,Pacific Union College,women
20284,6,31576.0,986.0,6902.0,7.0,31576.0,-0.2676125554094693,0.08405736663909413,Pacific University,men
20285,6,36039.0,869.0,11297.0,13.0,36039.0,0.23096609832414186,-0.46312606261269035,Pacific University,women
20300,5,26478.0,216.0,1729.0,8.0,26478.0,-0.8552628180083779,-0.7827471702384091,Paine College,men
20301,5,30871.0,248.0,2482.0,10.0,30871.0,-0.6442747665378588,-0.9260580930189705,Paine College,women
20316,5,0.0,0.0,0.0,0.0,0.0,-1.8233276373852076,-0.24466001948596736,Palm Beach Atlantic University,men
20317,5,83825.0,991.0,17836.0,18.0,90675.0,1.7355152610762798,-0.8439283303652227,Palm Beach Atlantic University,women
20348,17,18551.0,378.0,3026.0,8.0,22037.0,-1.489757127186126,0.4574351108442824,Palomar College,men
20349,17,18879.0,305.0,3047.0,10.0,21689.0,-1.4355344302606885,0.22440831862235525,Palomar College,women
20376,13,48090.0,469.0,5157.0,11.0,37285.0,-0.617799163099132,-0.07777870353192631,Paradise Valley Community College,men
20377,13,47822.0,703.0,4215.0,6.0,37958.0,-0.7716046125308346,0.5289603440083748,Paradise Valley Community College,women
20428,17,67742.0,1072.0,11792.0,11.0,67742.0,0.17673964916398852,0.839859948903648,Pasadena City College,men
20429,17,55905.0,1072.0,7504.0,7.0,55905.0,-0.4058609730867206,1.1292859465650682,Pasadena City College,women
20440,13,0.0,0.0,0.0,0.0,0.0,-2.2687800217492953,0.47889854826535005,Pasco-Hernando State College,men
20441,13,65385.0,748.0,9718.0,13.0,65385.0,0.19821148462746718,0.01380623424595391,Pasco-Hernando State College,women
20458,13,4746.0,550.0,2750.0,5.0,4457.0,-1.5946227647666191,0.509850571399407,Patrick Henry Community College,men
20459,13,4246.0,400.0,1200.0,3.0,4342.0,-1.8298056704798518,0.5419398767046129,Patrick Henry Community College,women
20466,9,6340.0,183.0,1464.0,8.0,4000.0,-1.4613868601330031,-0.4260549574850771,Paul Quinn College,men
20467,9,3936.0,183.0,549.0,3.0,1525.0,-1.7624801346255912,0.0024537743017002643,Paul Quinn College,women
20480,20,26696.0,1429.0,11432.0,8.0,26696.0,-0.6624121414380932,1.6946514367198129,Paul Smiths College of Arts and Science,men
20481,20,23827.0,1578.0,9467.0,6.0,23827.0,-0.8273589403830826,1.9552152831445846,Paul Smiths College of Arts and Science,women
20514,7,9984.0,586.0,5278.0,9.0,9984.0,-0.8570383509342374,-0.31899508496123036,Pennsylvania College of Technology,men
20515,7,9984.0,754.0,5278.0,7.0,9984.0,-0.8679312298661602,-0.011211186333026191,Pennsylvania College of Technology,women
20524,14,0.0,0.0,0.0,0.0,0.0,-2.324461569794806,0.5693433692342647,Pennsylvania Highlands Community College,men
20525,14,3040.0,347.0,1040.0,3.0,3040.0,-1.938044831370207,0.5896713438512104,Pennsylvania Highlands Community College,women
20574,7,30227.0,3049.0,21342.0,7.0,30227.0,1.2939656351612334,2.0450785445229402,Pennsylvania State University-Penn State Abington,men
20575,7,22571.0,2737.0,13685.0,5.0,22571.0,0.5601613013207537,1.8486557365570595,Pennsylvania State University-Penn State Abington,women
20618,7,10855.0,633.0,6327.0,10.0,10855.0,-0.7263697922962091,-0.3527928722089113,Pennsylvania State University-Penn State Berks,men
