,classificationcode,exp,opexpperpart,opexpperteam,partic,rev,PC1,PC2,university,gender
27288,4,332180.0,5810.0,81334.0,14.0,332180.0,-0.15521871396453682,0.22423149359460867,The University of Virginia's College at Wise,men
27289,4,338460.0,6009.0,114179.0,19.0,338460.0,-0.052769608810154744,0.895885179581549,The University of Virginia's College at Wise,women
27306,4,539889.0,5741.0,80375.0,14.0,544885.0,-0.04659899460190878,0.20556645826473788,The University of West Florida,men
27307,4,576473.0,6173.0,80253.0,13.0,539989.0,-0.035386852331944246,0.06610285085016876,The University of West Florida,women
27328,6,135863.0,1934.0,38688.0,20.0,135863.0,-0.46711765963083396,0.9135328768486993,Thiel College,men
27329,6,88857.0,1732.0,27706.0,16.0,88857.0,-0.5498678401959782,0.37752661094596723,Thiel College,women
27350,7,110533.0,2005.0,36094.0,18.0,121158.0,-0.5543254587024087,0.5559789191257729,Thomas College,men
27351,7,94456.0,2666.0,31996.0,12.0,96613.0,-0.6108486838716994,-0.2606023161025643,Thomas College,women
27368,6,114334.0,1068.0,37385.0,35.0,139552.0,-0.3567230033810097,2.9577337421549132,Thomas More College,men
27369,6,129665.0,1599.0,35180.0,22.0,131538.0,-0.4644521980259715,1.1884148577792908,Thomas More College,women
27392,10,236990.0,2335.0,35020.0,15.0,239054.0,-0.6765168014788585,-0.12717505762804515,Thomas University,men
27393,10,193064.0,2213.0,28770.0,13.0,195419.0,-0.7303030437111115,-0.39306420573479894,Thomas University,women
27404,12,410657.0,4643.0,69651.0,15.0,410657.0,-0.591040249992764,-0.33827256877210965,Three Rivers College,men
27405,12,335818.0,5424.0,65082.0,12.0,335818.0,-0.6473066121792745,-0.7429686537584465,Three Rivers College,women
27414,4,554859.0,3633.0,90822.0,25.0,557514.0,0.029215101413916283,1.7098573749140336,Tiffin University,men
27415,4,419883.0,3962.0,55464.0,14.0,419883.0,-0.18919482687761036,0.23209758574428713,Tiffin University,women
27438,16,31266.0,2279.0,27352.0,12.0,31266.0,-1.1587760061293588,-1.0394688721398515,Toccoa Falls College,men
27439,16,27733.0,2231.0,24544.0,11.0,27733.0,-1.1751235101013253,-1.1742249542035337,Toccoa Falls College,women
27446,13,173875.0,4220.0,54860.0,13.0,178857.0,-0.8213444507127532,-0.6709879836084857,Tohono O'Odham Community College,men
27447,13,173875.0,5253.0,47277.0,9.0,178293.0,-0.8457605409317587,-1.2193448212792923,Tohono O'Odham Community College,women
27450,14,27596.0,786.0,14943.0,19.0,27596.0,-1.0381284161346944,0.0984046064866058,Tompkins Cortland Community College,men
27451,14,27371.0,1414.0,16965.0,12.0,27371.0,-1.0853806724029758,-0.8568949193507317,Tompkins Cortland Community College,women
27464,9,209512.0,2634.0,42148.0,16.0,209512.0,-0.6096277498551261,0.09577723321974124,Tougaloo College,men
27465,9,186899.0,2119.0,38134.0,18.0,186899.0,-0.6209856159794569,0.3734455712148072,Tougaloo College,women
27472,18,39400.0,293.0,4400.0,15.0,39400.0,-1.3169952894671746,-0.7914910538072267,Touro College,men
27473,18,0.0,0.0,0.0,0.0,0.0,-1.4895512700768592,-2.8235068718392338,Touro College,women
27478,2,1948144.0,25212.0,352971.0,14.0,1948144.0,1.6625077583704488,0.08501342765754022,Towson University,men
27479,2,1477223.0,13335.0,200026.0,15.0,1477223.0,0.9223027417850614,0.36353548195474034,Towson University,women
27502,7,368084.0,3380.0,57458.0,17.0,368084.0,-0.36557933968039896,0.38497695265397985,Transylvania University,men
27503,7,257204.0,3573.0,50017.0,14.0,257204.0,-0.45879553618553776,-0.012348117658856387,Transylvania University,women
27528,8,87481.0,1666.0,21657.0,13.0,87481.0,-0.6993906895867312,-0.2035862789469248,Treasure Valley Community College,men
27529,8,94637.0,1483.0,22246.0,15.0,94637.0,-0.680477864307959,0.06851837665440859,Treasure Valley Community College,women
27548,5,481094.0,5039.0,80626.0,16.0,484461.0,-0.1309222309872503,0.3994395017529925,Trevecca Nazarene University,men
27549,5,463240.0,3753.0,60042.0,16.0,463240.0,-0.2010744682335841,0.4127788074321201,Trevecca Nazarene University,women
27560,6,256959.0,2483.0,64556.0,26.0,264794.0,-0.2948949998210876,1.7092833934202991,Trine University,men
27561,6,165838.0,2982.0,53676.0,18.0,171595.0,-0.4221789985392161,0.6296488220128864,Trine University,women
27588,12,217247.0,2735.0,41027.0,15.0,217247.0,-0.7800895643234442,-0.30386439409166616,Trinidad State Junior College,men
27589,12,215039.0,2886.0,43285.0,15.0,215039.0,-0.7744617054418564,-0.30498623102878614,Trinidad State Junior College,women
27598,16,79134.0,2206.0,35294.0,16.0,79134.0,-1.0863765279826028,-0.5013256486583039,Trinity Baptist College,men
27599,16,57307.0,1942.0,19416.0,10.0,57307.0,-1.1828143918287775,-1.3101260166557942,Trinity Baptist College,women
27604,16,41267.0,1634.0,19613.0,12.0,49902.0,-1.177871219112569,-1.0355639943934598,Trinity Bible College and Graduate School,men
27605,16,36606.0,2357.0,18856.0,8.0,41789.0,-1.2024552881336912,-1.5826956409093336,Trinity Bible College and Graduate School,women
27614,10,235782.0,1325.0,31800.0,24.0,235782.0,-0.6225751293903379,1.102658967526943,Trinity Christian College,men
27615,10,183677.0,1946.0,27250.0,14.0,183677.0,-0.7349607534505183,-0.25430299474223245,Trinity Christian College,women
27634,6,186751.0,3132.0,53237.0,17.0,221498.0,-0.41131543397253123,0.4893901606883055,Trinity College,men
27635,6,153727.0,2700.0,43205.0,16.0,145536.0,-0.4719547009165107,0.3633941250394264,Trinity College,women
27662,16,187420.0,3029.0,90870.0,30.0,187420.0,-0.7987545298623745,1.3760192180699389,Trinity College of Florida,men
27663,16,52115.0,1424.0,22786.0,16.0,52115.0,-1.1371907371153451,-0.4918553482591875,Trinity College of Florida,women
27670,9,428061.0,4350.0,60904.0,14.0,446764.0,-0.44063934102072383,-0.21079107217434792,Trinity International University-Illinois,men
27671,9,314225.0,1987.0,25833.0,13.0,316146.0,-0.620089866590705,-0.3146573449868196,Trinity International University-Illinois,women
27684,6,217525.0,4038.0,88843.0,22.0,224557.0,-0.2813674424526877,1.1555971392903244,Trinity University,men
27685,6,201139.0,5267.0,84269.0,16.0,210035.0,-0.32349225999310616,0.3351093079527673,Trinity University,women
27706,12,372190.0,5282.0,68665.0,13.0,373912.0,-0.6163445599898016,-0.610301123303439,Trinity Valley Community College,men
27707,12,418269.0,8076.0,96906.0,12.0,420148.0,-0.49508158659956997,-0.7724294506853977,Trinity Valley Community College,women
27716,7,0.0,0.0,0.0,0.0,0.0,-0.8807829905959053,-1.8604623953134374,Trinity Washington University,men
27717,7,36808.0,1319.0,19784.0,15.0,36808.0,-0.6633200480511252,0.1627896394978032,Trinity Washington University,women
27728,8,63425.0,827.0,13230.0,16.0,65236.0,-0.7158695671633766,0.21275188457441863,Triton College,men
27729,8,62125.0,922.0,11980.0,13.0,64643.0,-0.7437385338374142,-0.1951544276070076,Triton College,women
27744,1,2628993.0,17303.0,259547.0,15.0,2569292.0,1.7571010968563243,0.31444033827266243,Troy University,men
27745,1,2301390.0,8533.0,136524.0,16.0,2165077.0,1.1925365126573946,0.559978607926844,Troy University,women
27760,10,268404.0,2513.0,42728.0,17.0,268404.0,-0.626329031026257,0.13935388365922347,Truett McConnell University,men
27761,10,234098.0,2504.0,32553.0,13.0,234098.0,-0.6966878824128153,-0.3991266342262944,Truett McConnell University,women
27782,4,461918.0,5722.0,97280.0,17.0,461918.0,-0.037013148009435615,0.6176543068291371,Truman State University,men
27783,4,434938.0,4616.0,69242.0,15.0,434938.0,-0.13659936916895396,0.3601430140584224,Truman State University,women
27804,6,163848.0,2017.0,30248.0,15.0,163848.0,-0.5088689339648879,0.23261149697933364,Tufts University,men
27805,6,180891.0,2252.0,31527.0,14.0,180679.0,-0.5017722820395449,0.09353363062321614,Tufts University,women
27838,1,4207110.0,43203.0,734449.0,17.0,4207110.0,3.9242382686858805,0.1957368327821327,Tulane University of Louisiana,men
27839,1,2609724.0,45033.0,585435.0,13.0,2609724.0,2.859568790196272,-0.1858740148171709,Tulane University of Louisiana,women
27854,18,36974.0,1381.0,16574.0,12.0,36974.0,-1.3029751420821074,-1.2076994806244479,Turtle Mountain Community College,men
27855,18,36974.0,1381.0,16574.0,12.0,36974.0,-1.3029751420821074,-1.2076994806244479,Turtle Mountain Community College,women
27858,4,423626.0,3049.0,64019.0,21.0,437102.0,-0.12818160881335366,1.1861162311041047,Tusculum College,men
27859,4,402289.0,2390.0,45410.0,19.0,405045.0,-0.20285400981842858,0.9242800362336692,Tusculum College,women
27880,4,539731.0,6173.0,74080.0,12.0,539731.0,-0.06552571033507965,-0.06736480596552627,Tuskegee University,men
27881,4,438479.0,4181.0,71078.0,17.0,438479.0,-0.12357266702433548,0.6338759808218889,Tuskegee University,women
27892,12,293145.0,3767.0,41438.0,11.0,293145.0,-0.7522275676465573,-0.8606318310301811,Tyler Junior College,men
27893,12,310113.0,2476.0,34659.0,14.0,310113.0,-0.7552279012041909,-0.4455033537999971,Tyler Junior College,women
27908,8,27896.0,1053.0,15795.0,15.0,27915.0,-0.7354034113156532,0.0783867343530369,Ulster County Community College,men
27909,8,0.0,0.0,0.0,0.0,0.0,-0.9361255614578101,-1.9480118931794188,Ulster County Community College,women
27918,19,56448.0,1079.0,15112.0,14.0,60024.0,-1.3378510894149014,-1.0233796701653979,Umpqua Community College,men
27919,19,66287.0,1589.0,15888.0,10.0,66287.0,-1.3573860749463489,-1.5708186198811351,Umpqua Community College,women
27926,6,190174.0,4511.0,76683.0,17.0,190174.0,-0.3505721342650398,0.4784448528676995,Union College,men
27927,6,143421.0,2332.0,37308.0,16.0,143559.0,-0.4928341060008525,0.36716106878537785,Union College,women
27956,10,301949.0,2742.0,35651.0,13.0,301949.0,-0.6505280686303652,-0.4073270541443928,Union College,men
27957,10,295106.0,2102.0,42031.0,20.0,295106.0,-0.5949311200405397,0.5471650140180685,Union College,women
27976,18,43652.0,3181.0,34992.0,11.0,43652.0,-1.240072428014484,-1.358422573911264,Union College,men
27977,18,0.0,0.0,0.0,0.0,0.0,-1.4895512700768592,-2.8235068718392338,Union College,women
27984,13,36751.0,1161.0,13937.0,12.0,36751.0,-1.0353307511919327,-0.7681218359153774,Union County College,men
27985,13,127501.0,1210.0,12096.0,10.0,127501.0,-1.0070585091836382,-1.048131962707783,Union County College,women
28000,5,671754.0,7050.0,84603.0,12.0,671703.0,-0.014911534719301052,-0.17418785517433924,Union University,men
28001,5,754724.0,6465.0,103435.0,16.0,756667.0,0.08086171874265824,0.36175594645070364,Union University,women
28014,6,122479.0,1983.0,31732.0,16.0,135861.0,-0.5174218302849377,0.3714480549082244,United States Merchant Marine Academy,men
28015,6,132443.0,1730.0,20764.0,12.0,139417.0,-0.5723600962617722,-0.16909345888890842,United States Merchant Marine Academy,women
28036,13,103278.0,3182.0,47726.0,15.0,103278.0,-0.8759357593010408,-0.3849237737728602,United Tribes Technical College,men
28037,13,78457.0,3409.0,34086.0,10.0,78457.0,-0.9501448419494949,-1.0609483543986558,United Tribes Technical College,women
28038,20,25676.0,1633.0,19600.0,12.0,25676.0,-1.4094145272360488,-1.3838404442721366,Unity College,men
28039,20,17689.0,1087.0,13043.0,12.0,17689.0,-1.4358959471878132,-1.3786170338272814,Unity College,women
28046,8,23685.0,211.0,2526.0,12.0,25566.0,-0.8038557373681878,-0.3214679743389774,Universidad Central de Bayamon,men
28047,8,0.0,0.0,0.0,0.0,0.0,-0.9361255614578101,-1.9480118931794188,Universidad Central de Bayamon,women
28064,8,62778.0,417.0,6250.0,15.0,62778.0,-0.745545296926041,0.08078229757013586,Universidad Metropolitana,men
28065,8,52658.0,382.0,4963.0,13.0,52658.0,-0.772081810526337,-0.18960601666890856,Universidad Metropolitana,women
28090,8,89901.0,213.0,3193.0,15.0,89901.0,-0.7403085508526948,0.08009393189307568,Universidad del Este,men
28091,8,72740.0,258.0,3872.0,15.0,72740.0,-0.7474067646115641,0.081266013236526,Universidad del Este,women
28110,1,2214350.0,33416.0,501242.0,15.0,2214350.0,2.2761127270871415,0.20756865715002498,University at Buffalo,men
28111,1,1518866.0,23723.0,332116.0,14.0,1518866.0,1.424344457536282,0.22457149680149555,University at Buffalo,women
28130,1,2958089.0,38120.0,609915.0,16.0,2958089.0,2.949647936659698,0.22731740478486664,University of Akron Main Campus,men
28131,1,1569908.0,18730.0,280944.0,15.0,1569908.0,1.2704051173696773,0.3952864800782059,University of Akron Main Campus,women
28152,1,3357016.0,56111.0,729441.0,13.0,3369190.0,3.7271260644366677,-0.3479951853901295,University of Alabama at Birmingham,men
28153,1,1712518.0,14207.0,312557.0,22.0,1714933.0,1.3538887493980745,1.3548986876038027,University of Alabama at Birmingham,women
28174,5,678342.0,5687.0,108046.0,19.0,678342.0,0.056353524379938985,0.7803499523202663,University of Alabama in Huntsville,men
28175,5,379794.0,3950.0,47402.0,12.0,379794.0,-0.29648191540736296,-0.12201151642876736,University of Alabama in Huntsville,women
28188,5,1537164.0,13393.0,174111.0,13.0,1537164.0,0.7328742097305507,-0.17199171579398492,University of Alaska Anchorage,men
28189,5,976586.0,15437.0,185244.0,12.0,976586.0,0.48871154767689956,-0.2710505820086259,University of Alaska Anchorage,women
28204,5,673510.0,9811.0,166788.0,17.0,673510.0,0.21682314073648656,0.47341728468061994,University of Alaska Fairbanks,men
28205,5,559068.0,8735.0,131031.0,15.0,559068.0,0.05999583001160494,0.22511562197485882,University of Alaska Fairbanks,women
28220,10,257308.0,2824.0,39530.0,14.0,263166.0,-0.6562192995438394,-0.26890225326911354,University of Antelope Valley,men
28221,10,253165.0,2311.0,41599.0,18.0,249210.0,-0.6323689034975684,0.2782760235487032,University of Antelope Valley,women
28234,1,9852596.0,206080.0,3091204.0,15.0,23434825.0,17.014364660019027,-2.7740927554182484,University of Arizona,men
28235,1,2808785.0,49592.0,694284.0,14.0,571762.0,2.7655116741161185,0.011139568279591115,University of Arizona,women
28258,1,9790947.0,163309.0,2286322.0,14.0,16332876.0,13.30808616075787,-2.1007958832459943,University of Arkansas,men
28259,1,4739786.0,61862.0,927932.0,15.0,688848.0,4.044510591994942,-0.043323996642046364,University of Arkansas,women
28280,3,2196669.0,35126.0,597147.0,17.0,1888655.0,2.289820726029203,0.2955231362245991,University of Arkansas at Little Rock,men
28281,3,1650657.0,25017.0,375254.0,15.0,330562.0,1.2063326801652163,0.2323974535805339,University of Arkansas at Little Rock,women
28292,4,348029.0,5342.0,74789.0,14.0,348029.0,-0.16719964110310748,0.22680348471566023,University of Arkansas at Monticello,men
28293,4,352281.0,4445.0,57784.0,13.0,352281.0,-0.21986685678187262,0.09905047277136185,University of Arkansas at Monticello,women
28308,2,853508.0,19031.0,285463.0,15.0,853508.0,0.8473183428748108,0.37053686604905084,University of Arkansas at Pine Bluff,men
28309,2,697793.0,9431.0,188624.0,20.0,697793.0,0.44688435337088067,1.1398186229129803,University of Arkansas at Pine Bluff,women
28324,5,609873.0,10459.0,156890.0,15.0,609873.0,0.16482818051524423,0.20534931460337358,University of Arkansas-Fort Smith,men
28325,5,508467.0,11574.0,115737.0,10.0,508467.0,0.02974159496206047,-0.46405553750994144,University of Arkansas-Fort Smith,women
28336,5,719910.0,3557.0,64023.0,18.0,727661.0,-0.043003644459377224,0.6611147744226932,University of Bridgeport,men
28337,5,598025.0,3946.0,63130.0,16.0,600244.0,-0.11986606019426595,0.3986125342839601,University of Bridgeport,women
28356,1,7559603.0,71841.0,1293136.0,18.0,10443327.0,7.8122536391596995,-0.4126108768623726,University of California-Berkeley,men
28357,1,3659544.0,39575.0,791490.0,20.0,476890.0,2.9858107003881296,0.8451914087092481,University of California-Berkeley,women
28390,2,2211257.0,28694.0,430414.0,15.0,2211257.0,2.0060591481037164,0.16172996154330324,University of California-Davis,men
28391,2,1606179.0,15397.0,307946.0,20.0,1606179.0,1.2435752697575486,0.9990796864805355,University of California-Davis,women
28416,3,2777164.0,32704.0,523256.0,16.0,2777164.0,2.490289247762311,0.11724696264526199,University of California-Irvine,men
28417,3,1526335.0,11865.0,201705.0,17.0,1526335.0,0.8801919874603072,0.5518461166178024,University of California-Irvine,women
28438,1,9856861.0,184634.0,2769514.0,15.0,13416856.0,13.922706957659276,-2.018847001534772,University of California-Los Angeles,men
28439,1,4386618.0,36191.0,1085739.0,30.0,933382.0,3.7634463790470813,2.119927039438887,University of California-Los Angeles,women
28462,10,75997.0,2873.0,37352.0,13.0,88715.0,-0.7625797774041254,-0.3885083852927346,University of California-Merced,men
28463,10,102113.0,3764.0,63991.0,17.0,117462.0,-0.6514579629315945,0.14224578606789903,University of California-Merced,women
28474,3,1679645.0,20564.0,308465.0,15.0,1868891.0,1.341051202623439,0.18335513843155177,University of California-Riverside,men
28475,3,1536694.0,17505.0,280084.0,16.0,1481379.0,1.1100682881744972,0.36979971555521585,University of California-Riverside,women
28490,5,1033685.0,6915.0,110638.0,16.0,1033685.0,0.24991009611639814,0.332353186473068,University of California-San Diego,men
28491,5,887905.0,6483.0,123175.0,19.0,887905.0,0.20851902465429673,0.7536440524188545,University of California-San Diego,women
28512,3,2511546.0,19824.0,337016.0,17.0,2511546.0,1.7872097621336565,0.3891289029600155,University of California-Santa Barbara,men
28513,3,1913198.0,19369.0,309905.0,16.0,1913198.0,1.4090632334618483,0.31558312313006437,University of California-Santa Barbara,women
28536,7,127663.0,3644.0,47368.0,13.0,127663.0,-0.5392426121703644,-0.13634245628122246,University of California-Santa Cruz,men
28537,7,129377.0,3247.0,42217.0,13.0,145906.0,-0.5515522157196443,-0.1340978333525861,University of California-Santa Cruz,women
28552,2,1109704.0,27280.0,354646.0,13.0,1109704.0,1.257055086764549,0.012908859955772884,University of Central Arkansas,men
28553,2,843535.0,18604.0,223252.0,12.0,843535.0,0.7128231124446256,-0.02230943867155013,University of Central Arkansas,women
28572,1,4425044.0,58570.0,937122.0,16.0,4155621.0,4.626235011007754,-0.07456372077759085,University of Central Florida,men
28573,1,2044854.0,27206.0,408087.0,15.0,2044854.0,1.905674888640341,0.277536269092909,University of Central Florida,women
28592,4,865613.0,10529.0,189515.0,18.0,865613.0,0.43366411997252197,0.6708270853799937,University of Central Missouri,men
28593,4,631482.0,13583.0,176574.0,13.0,631482.0,0.3141349866197549,-0.003307008488247912,University of Central Missouri,women
28610,4,415711.0,3930.0,58945.0,15.0,431503.0,-0.1744476180155815,0.3670250969976703,University of Central Oklahoma,men
28611,4,406761.0,4157.0,66508.0,16.0,457150.0,-0.14627714827936306,0.4990161739595674,University of Central Oklahoma,women
28638,4,536318.0,2790.0,50224.0,18.0,562338.0,-0.1194990707767487,0.7715464035264875,University of Charleston,men
28639,4,527467.0,2592.0,49243.0,19.0,537901.0,-0.12429603165793407,0.9104925104559699,University of Charleston,women
28660,6,286607.0,5869.0,99778.0,17.0,286607.0,-0.23394961354099608,0.4572266412260159,University of Chicago,men
28661,6,245398.0,6554.0,98310.0,15.0,245398.0,-0.2607304837213473,0.1853553030074452,University of Chicago,women
28678,20,35877.0,1561.0,21855.0,14.0,40193.0,-1.3829551834610643,-1.1132323662768224,University of Cincinnati-Clermont College,men
28679,20,37602.0,1699.0,23787.0,14.0,40349.0,-1.376346359060229,-1.1144867897359763,University of Cincinnati-Clermont College,women
28690,1,6970262.0,122461.0,1714449.0,14.0,6970262.0,8.63582939017154,-1.1217523953477866,University of Cincinnati-Main Campus,men
28691,1,2406652.0,28045.0,392626.0,14.0,2406652.0,2.0855550028020744,0.1063395925433461,University of Cincinnati-Main Campus,women
28708,1,6163776.0,79908.0,1278534.0,16.0,8374472.0,7.072179179361472,-0.5649069852602956,University of Colorado Boulder,men
28709,1,3405160.0,42125.0,842493.0,20.0,449302.0,3.0323776619287517,0.8308988609048559,University of Colorado Boulder,women
28728,5,503507.0,3695.0,55431.0,15.0,503554.0,-0.19698519664715455,0.2744069375484708,University of Colorado Colorado Springs,men
28729,5,409884.0,3267.0,52271.0,16.0,411049.0,-0.25186648616512786,0.42193806831695635,University of Colorado Colorado Springs,women
28744,1,9575666.0,120653.0,2533721.0,21.0,13798668.0,12.148994707725798,-0.7855424619479202,University of Connecticut,men
28745,1,7839480.0,186905.0,2242865.0,12.0,9032881.0,11.595206400630154,-2.0263061804028304,University of Connecticut,women
28770,14,25210.0,418.0,4175.0,10.0,27525.0,-1.1462603302933374,-1.1202387662543738,University of Connecticut-Avery Point,men
28771,14,22510.0,576.0,5180.0,9.0,24155.0,-1.151945805014174,-1.2569716400634514,University of Connecticut-Avery Point,women
28774,7,149921.0,2053.0,51322.0,25.0,149921.0,-0.44749968285747527,1.5010806084709098,University of Dallas,men
28775,7,138000.0,3257.0,48859.0,15.0,138000.0,-0.5220022272749517,0.13654197318276481,University of Dallas,women
28794,2,5637549.0,103407.0,1861323.0,18.0,14031059.0,9.466631556535592,-0.9307011375449893,University of Dayton,men
28795,2,3258202.0,51910.0,778654.0,15.0,1253719.0,3.185641685715053,-0.02409467090198517,University of Dayton,women
28816,2,2472966.0,25035.0,350488.0,14.0,2472966.0,1.9341316402614694,0.03859386292142156,University of Delaware,men
28817,2,2276155.0,16484.0,230770.0,14.0,2276155.0,1.456127143171934,0.13004254085124414,University of Delaware,women
28838,3,2456771.0,26781.0,428491.0,16.0,2456771.0,2.043763001005788,0.19955474495292552,University of Denver,men
28839,3,2037484.0,18799.0,281989.0,15.0,2037484.0,1.4117337656090094,0.1768683340301956,University of Denver,women
28860,3,2350993.0,27072.0,433156.0,16.0,2502061.0,2.033080609900303,0.19805597977567355,University of Detroit Mercy,men
28861,3,1535175.0,17493.0,244896.0,14.0,1535175.0,1.0504103172459456,0.10151053788911338,University of Detroit Mercy,women
28878,6,258453.0,2065.0,49556.0,24.0,258453.0,-0.34593701467762317,1.4430849543598323,University of Dubuque,men
28879,6,197746.0,1895.0,51152.0,27.0,197746.0,-0.3521398823722432,1.8570063271118518,University of Dubuque,women
28898,3,2622979.0,56432.0,790051.0,14.0,2622979.0,3.329078409916856,-0.3324212127920471,University of Evansville,men
28899,3,1435970.0,11708.0,152202.0,13.0,1435970.0,0.7186246818906931,0.02652329292152723,University of Evansville,women
28918,1,7207469.0,136978.0,1917690.0,14.0,14200425.0,10.879309657919968,-1.6641051251646106,University of Florida,men
28919,1,4392831.0,98093.0,1177111.0,12.0,100738.0,4.982097828043731,-0.6700483198265742,University of Florida,women
28942,1,6237492.0,94343.0,1415144.0,15.0,9459251.0,7.850252313525106,-0.8769025804312693,University of Georgia,men
28943,1,3530952.0,78653.0,943834.0,12.0,860481.0,4.076139126831771,-0.5231703031799645,University of Georgia,women
28964,9,515900.0,3295.0,72500.0,22.0,556026.0,-0.32273927462508056,0.8712815782719324,University of Great Falls,men
28965,9,423953.0,6626.0,86138.0,13.0,458584.0,-0.35909804031367826,-0.365548131610325,University of Great Falls,women
28984,3,1802793.0,20466.0,286530.0,14.0,1802793.0,1.3226451145788927,0.05151823182549711,University of Hartford,men
28985,3,1593566.0,15529.0,186353.0,12.0,1593566.0,0.9315602692396914,-0.15306920342666344,University of Hartford,women
28998,5,442483.0,7487.0,89847.0,12.0,442483.0,-0.11915290461700229,-0.15684335277597156,University of Hawaii at Hilo,men
28999,5,465717.0,8276.0,91035.0,11.0,465717.0,-0.0960997274252205,-0.29983377618301116,University of Hawaii at Hilo,women
29016,1,2790526.0,26454.0,396809.0,15.0,2790526.0,2.2686589365741003,0.21601823163410197,University of Hawaii at Manoa,men
29017,1,2074980.0,24841.0,471983.0,19.0,2074980.0,1.998346789194804,0.8210055839309953,University of Hawaii at Manoa,women
29042,1,4750737.0,71725.0,932425.0,13.0,4750737.0,5.124924001007295,-0.6059386868161729,University of Houston,men
29043,1,2161583.0,36222.0,579551.0,16.0,2161583.0,2.43724288169559,0.3170724365210235,University of Houston,women
29068,1,1680472.0,36907.0,479796.0,13.0,1680472.0,2.022225271853169,-0.032646288732734355,University of Idaho,men
29069,1,1353458.0,29614.0,414595.0,14.0,1353458.0,1.5934402129922174,0.18906506248768673,University of Idaho,women
29086,3,2417955.0,29140.0,495377.0,17.0,2417955.0,2.185195931094177,0.31256263366663156,University of Illinois at Chicago,men
29087,3,1483023.0,15317.0,229749.0,15.0,1483023.0,0.9594695652240415,0.25806829468894027,University of Illinois at Chicago,women
29104,5,449434.0,4990.0,59883.0,12.0,449434.0,-0.2170829562887122,-0.13693106898168114,University of Illinois at Springfield,men
29105,5,372712.0,3744.0,56166.0,15.0,372712.0,-0.26440492802184484,0.2859275092048783,University of Illinois at Springfield,women
29126,1,10404451.0,81756.0,1308101.0,16.0,15827099.0,10.096973794229285,-1.1506983824098407,University of Illinois at Urbana-Champaign,men
29127,1,3412639.0,34389.0,894113.0,26.0,526115.0,3.004445724863319,1.6789915092527112,University of Illinois at Urbana-Champaign,women
29150,4,835695.0,7922.0,118826.0,15.0,835695.0,0.22588475703594832,0.29453059727403735,University of Indianapolis,men
29151,4,746474.0,5490.0,87834.0,16.0,746474.0,0.08596797881035688,0.4589005037960405,University of Indianapolis,women
29174,1,7215672.0,107937.0,1619056.0,15.0,9707864.0,8.82954368073741,-1.0442153058285035,University of Iowa,men
29175,1,4562262.0,60930.0,1279523.0,21.0,912427.0,4.587187694001613,0.7072495228414731,University of Iowa,women
29202,10,341459.0,1189.0,45163.0,38.0,341459.0,-0.42062782205727944,2.993709200181748,University of Jamestown,men
29203,10,296782.0,1972.0,63088.0,32.0,296782.0,-0.45531211196435245,2.174523862408962,University of Jamestown,women
29220,1,11126047.0,143295.0,2149420.0,15.0,18266319.0,13.492518176047462,-1.9748155463182628,University of Kansas,men
29221,1,3702785.0,43237.0,1340362.0,31.0,115319.0,3.9176293589313125,2.2370103109160087,University of Kansas,women
29242,1,19180059.0,186544.0,2798158.0,15.0,27965227.0,20.080048186247005,-3.183114759541638,University of Kentucky,men
29243,1,5239432.0,83973.0,1007676.0,12.0,536393.0,4.770862929671385,-0.6079254262426238,University of Kentucky,women
29264,6,149132.0,1756.0,35121.0,20.0,171739.0,-0.4646123954237775,0.9127653064974156,University of La Verne,men
29265,6,135628.0,1026.0,14369.0,14.0,158910.0,-0.5743851977639782,0.10687065971690977,University of La Verne,women
29288,1,2278475.0,29976.0,569538.0,19.0,2278475.0,2.3686257233387207,0.7536367064411297,University of Louisiana at Lafayette,men
29289,1,1496863.0,15964.0,303309.0,19.0,1496863.0,1.237721744739134,0.9581476753231621,University of Louisiana at Lafayette,women
29306,1,1382433.0,23510.0,305625.0,13.0,1382433.0,1.298553634987245,0.10725425891385185,University of Louisiana at Monroe,men
29307,1,880800.0,9717.0,155477.0,16.0,880800.0,0.5204740731833446,0.6714233389730362,University of Louisiana at Monroe,women
29326,1,17065364.0,152654.0,2289807.0,15.0,43960492.0,21.267282312223927,-3.7180278579691777,University of Louisville,men
29327,1,4813071.0,81053.0,1215798.0,15.0,1283617.0,5.0600970313731795,-0.24791890499393857,University of Louisville,women
29352,2,1296517.0,19559.0,332511.0,17.0,1296517.0,1.1830670885815378,0.5900896512967173,University of Maine,men
29353,2,1332831.0,21611.0,367391.0,17.0,1332831.0,1.30103032065757,0.5680246524169196,University of Maine,women
29366,20,45439.0,1995.0,23935.0,12.0,45439.0,-1.3841744585744427,-1.3886229283458909,University of Maine at Augusta,men
29367,20,48131.0,2350.0,23499.0,10.0,48131.0,-1.393661239091554,-1.6626955100589063,University of Maine at Augusta,women
29376,7,90294.0,1812.0,25371.0,14.0,90294.0,-0.62449311392756,0.018027680383579294,University of Maine at Farmington,men
29377,7,85399.0,1438.0,23010.0,16.0,85399.0,-0.6207385426784418,0.29292434623361385,University of Maine at Farmington,women
29392,20,76259.0,3445.0,34449.0,10.0,76259.0,-1.3373492732948433,-1.6738777635730357,University of Maine at Fort Kent,men
29393,20,55075.0,2462.0,27078.0,11.0,55075.0,-1.3728888218422237,-1.5287782008765127,University of Maine at Fort Kent,women
